-1595704	-435290
-1595799	-435259
-1595895	-435229
-1595990	-435199
-1596086	-435170
-1596182	-435142
-1596278	-435114
-1596374	-435086
-1596470	-435058
-1596565	-435029
-1596661	-435001
-1596757	-434972
-1596853	-434943
-1596949	-434915
-1597045	-434886
-1597141	-434858
-1597237	-434830
-1597333	-434802
-1597429	-434775
-1597525	-434747
-1597621	-434720
-1597717	-434692
-1597813	-434665
-1597909	-434637
-1598006	-434610
-1598102	-434583
-1598198	-434555
-1598294	-434528
-1598391	-434501
-1598487	-434474
-1598583	-434446
-1598679	-434419
-1598775	-434392
-1598871	-434364
-1598968	-434338
-1599064	-434310
-1599160	-434283
-1599257	-434256
-1599353	-434228
-1599449	-434200
-1599545	-434172
-1599641	-434144
-1599737	-434116
-1599832	-434087
-1599928	-434059
-1600025	-434032
